"Staten Island Rolling Sales File.  All Sales From July 2015 - June 2016.",,,,,,,,,,,,,,,,,,,,
"Sales File as of 6/30/2016  Co-op Sales Files as of 7/2/2016",,,,,,,,,,,,,,,,,,,,
"Neighborhood Names and Descriptive Data as of 5/26/2016",,,,,,,,,,,,,,,,,,,,
"Building Class Category is based on Building Class at Time of Sale.",,,,,,,,,,,,,,,,,,,,
"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASE-MENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6251","9"," ","B2","86 DOWNES AVENUE                         ","            ","10312","2","0","2","4000","2100","1987","1","B2","0","12-01-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6252","57"," ","B2","29 DOWNES AVENUE                         ","            ","10312","2","0","2","3000","1480","1986","1","B2","0","08-05-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6258","4"," ","B1","76 JEFFERSON BOULEVARD                   ","            ","10312","2","0","2","6000","1470","1935","1","B1","481650","12-30-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6261","12"," ","B2","252 IONIA AVENUE                         ","            ","10312","2","0","2","4000","3370","2015","1","B2","748413","10-01-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6261","69"," ","B2","257 EDGEGROVE AVENUE                     ","            ","10312","2","0","2","5000","2310","1970","1","B2","675000","07-09-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6265","39"," ","B2","286 JEFFERSON BOULEVARD                  ","            ","10312","2","0","2","6000","2758","1975","1","B2","775000","04-20-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6266","57"," ","B2","287 RENSSELAER AVENUE                    ","            ","10312","2","0","2","4000","3175","2000","1","B2","490000","11-19-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6268","42"," ","B2","179 SINCLAIR AVENUE                      ","            ","10312","2","0","2","4000","2800","2002","1","B2","775000","12-09-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6269","13"," ","B2","294 VINELAND AVENUE                      ","            ","10312","2","0","2","4000","2106","1975","1","B2","0","12-15-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6269","15"," ","B2","290 VINELAND AVENUE                      ","            ","10312","2","0","2","4000","2106","1975","1","B2","645000","09-01-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6273","1"," ","B2","766 WOODROW ROAD                         ","            ","10312","2","0","2","10143","2368","1983","1","B2","685000","10-27-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6273","10"," ","B2","40 HOLCOMB AVENUE                        ","            ","10312","2","0","2","5876","2662","1970","1","B2","0","11-03-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6279","39"," ","B2","261 SOUTH RAILROAD ST                    ","            ","10312","2","0","2","3952","2400","1993","1","B2","655000","10-21-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6279","145"," ","B2","208 NORTH RAILROAD ST                    ","            ","10312","2","0","2","4000","2632","1975","1","B2","630000","12-11-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6280","58"," ","B2","205 NORTH RAILROAD ST                    ","            ","10312","2","0","2","4000","1984","1975","1","B2","0","09-18-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6287","18"," ","B1","37 RAMONA AVENUE                         ","            ","10312","2","0","2","4000","2704","2001","1","B1","735000","08-17-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6291","33"," ","B2","65 HEENAN AVENUE                         ","            ","10312","2","0","2","4000","2296","1974","1","B2","0","10-01-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6304","36"," ","B1","362 VINELAND AVENUE                      ","            ","10312","2","0","2","4000","2936","1980","1","B1","655000","07-09-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6305","45"," ","B1","88 BELFIELD AVENUE                       ","            ","10312","2","0","2","10862","3664","1986","1","B1","0","10-01-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6305","71"," ","B2","369 CROWN AVENUE                         ","            ","10312","2","0","2","9550","3620","1986","1","B2","0","04-26-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6323","7"," ","B2","5151 AMBOY ROAD                          ","            ","10312","2","0","2","9512","3880","1989","1","B2","0","11-12-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6352","3"," ","B2","4774 HYLAN BOULEVARD                     ","            ","10312","2","0","2","4002","2200","1994","1","B2","525000","01-22-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6356","47"," ","B2","406 HAROLD AVENUE                        ","            ","10312","2","0","2","5879","3360","1995","1","B2","700000","08-28-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6356","61"," ","B2","424 HAROLD AVENUE                        ","            ","10312","2","0","2","4173","2680","1996","1","B2","1","02-24-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6356","77"," ","B2","4719 HYLAN BOULEVARD                     ","            ","10312","2","0","2","3911","2600","1995","1","B2","0","04-20-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6359","48"," ","B9","36 PEARE PLACE                           ","            ","10312","2","0","2","5000","2200","1980","1","B9","655000","02-01-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6359","68"," ","B2","4795 HYLAN BOULEVARD                     ","            ","10312","2","0","2","4040","2500","1999","1","B2","620000","12-10-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6360","1"," ","B2","639 BARCLAY AVENUE                       ","            ","10312","2","0","2","2280","1700","1999","1","B2","295000","04-13-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6360","30"," ","B2","581 BARCLAY AVENUE                       ","            ","10312","2","0","2","6000","3670","1987","1","B2","780000","04-27-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6367","15"," ","B2","76 WEAVER STREET                         ","            ","10312","2","0","2","8000","3800","1987","1","B2","934500","09-30-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6399","16"," ","B2","29 OCEANVIEW AVENUE                      ","            ","10312","2","0","2","4800","1974","1940","1","B2","420000","10-23-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6399","31"," ","B2","433 LIPSETT AVENUE                       ","            ","10312","2","0","2","6103","2465","2015","1","B2","845147","02-02-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6402","3"," ","B2","4867 HYLAN BOULEVARD                     ","            ","10312","2","0","2","4400","3125","2014","1","B2","745868","02-23-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6402","7"," ","B2","4875 HYLAN BOULEVARD                     ","            ","10312","2","0","2","4914","0","2015","1","B2","775000","04-14-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6406","9"," ","B2","65 TYNDALE STREET                        ","            ","10312","2","0","2","6155","2820","1987","1","B2","350000","10-08-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6421","6"," ","B2","156 LIPSETT AVENUE                       ","            ","10312","2","0","2","6000","2800","1984","1","B2","695000","11-10-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6424","74"," ","B2","35 RAE AVENUE                            ","            ","10312","2","0","2","4000","2500","2002","1","B2","720000","10-29-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6424","85"," ","B2","11 RAE AVENUE                            ","            ","10312","2","0","2","4000","2768","1975","1","B2","565000","10-07-15"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6441","145"," ","B2","88 NEWTON STREET                         ","            ","10312","2","0","2","4000","3326","2015","1","B2","789041","02-12-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6462","37"," ","B2","310 PHILIP AVENUE                        ","            ","10312","2","0","2","6000","3192","1997","1","B2","950000","02-29-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6511","107"," ","B2","5190 AMBOY ROAD                          ","            ","10312","2","0","2","3523","3448","2004","1","B2","500","03-17-16"
"5","ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1","6523","24"," ","B9","113 ARBUTUS AVENUE                       ","            ","10312","2","0","2","55150","2415","1925","1","B9","789000","08-10-15"
"5","ANNADALE                 ","05  TAX CLASS 1 VACANT LAND                 ","1B","6212","115"," ","V0","ARDEN AVENUE                             ","            ","0","0","0","0","11376","0","0","1","V0","722500","02-17-16"
"5","ANNADALE                 ","05  TAX CLASS 1 VACANT LAND                 ","1B","6260","66"," ","V0","EDGEGROVE AVENUE                         ","            ","10312","0","0","0","4000","0","0","1","V0","0","02-26-16"
"5","ANNADALE                 ","05  TAX CLASS 1 VACANT LAND                 ","1B","6260","66"," ","V0","EDGEGROVE AVENUE                         ","            ","10312","0","0","0","4000","0","0","1","V0","813581","02-26-16"
"5","ANNADALE                 ","05  TAX CLASS 1 VACANT LAND                 ","1B","6261","54"," ","V0","EDGEGROVE AVENUE                         ","            ","0","0","0","0","10000","0","0","1","V0","0","07-22-15"
"5","ANNADALE                 ","05  TAX CLASS 1 VACANT LAND                 ","1B","6276","35"," ","V0","NORTH RAILROAD ST                        ","            ","0","0","0","0","4677","0","0","1","V0","584500","04-21-16"
"5","ANNADALE                 ","05  TAX CLASS 1 VACANT LAND                 ","1B","6276","40"," ","V0","N/A DETROIT AVENUE                       ","            ","0","0","0","0","3793","0","0","1","V0","0","04-21-16"
"5","ANNADALE                 ","05  TAX CLASS 1 VACANT LAND                 ","1B","6281","25"," ","V0","IONIA AVENUE                             ","            ","10312","0","0","0","4000","0","0","1","V0","0","12-18-15"
"5","ANNADALE                 ","05  TAX CLASS 1 VACANT LAND                 ","1B","6281","25"," ","V0","IONIA AVENUE                             ","            ","10312","0","0","0","4000","0","0","1","V0","0","09-16-15"
"5","ANNADALE                 ","06  TAX CLASS 1 - OTHER                     ","1","6305","75"," ","Z0","CROWN PLACE                              ","            ","0","0","0","0","10000","0","0","1","Z0","0","03-18-16"
"5","ANNADALE                 ","36  OUTDOOR RECREATIONAL FACILITIES         ","4","6517","100"," ","Q9","HOGAN AVENUE                             ","            ","10312","0","0","0","123114","0","0","4","Q9","1500000","11-19-15"
"5","ARDEN HEIGHTS            ","01  ONE FAMILY DWELLINGS                    ","1","5720","93"," ","A5","84 GARY STREET                           ","            ","10312","1","0","1","2700","2100","1998","1","A5","465000","10-16-15"
"5","ARDEN HEIGHTS            ","01  ONE FAMILY DWELLINGS                    ","1","5724","56"," ","A5","93 GARY STREET                           ","            ","10312","1","0","1","2600","2304","2002","1","A5","60000","04-16-16"
"5","ARDEN HEIGHTS            ","01  ONE FAMILY DWELLINGS                    ","1","5724","102"," ","A5","21 BILLINGS STREET                       ","            ","10312","1","0","1","2500","2065","2014","1","A5","526435","10-20-15"
"5","ARDEN HEIGHTS            ","01  ONE FAMILY DWELLINGS                    ","1","5724","105"," ","A5","31 BILLINGS STREET                       ","            ","10312","1","0","1","2500","2065","2014","1","A5","0","08-13-15"
"5","ARDEN HEIGHTS            ","01  ONE FAMILY DWELLINGS                    ","1","5724","105"," ","A5","31 BILLINGS STREET                       ","            ","10312","1","0","1","2500","2065","2014","1","A5","529490","08-13-15"
"5","ARDEN HEIGHTS            ","01  ONE FAMILY DWELLINGS                    ","1","5724","118"," ","A5","163 KENILWORTH AVENUE                    ","            ","10312","1","0","1","3500","2729","2014","1","A5","600767","10-16-15"
"5","ARDEN HEIGHTS            ","01  ONE FAMILY DWELLINGS                    ","1","5724","119"," ","A5","159 KENILWORTH AVENUE                    ","            ","10312","1","0","1","2500","2065","2014","1","A5","529490","02-09-16"
"5","ARDEN HEIGHTS            ","01  ONE FAMILY DWELLINGS                    ","1","5724","120"," ","A5","155 KENILWORTH AVENUE                    ","            ","10312","1","0","1","2500","2065","2014","1","A5","0","03-24-16"
"5","ARDEN HEIGHTS            ","01  ONE FAMILY DWELLINGS                    ","1","5724","120"," ","A5","155 KENILWORTH AVENUE                    ","            ","10312","1","0","1","2500","2065","2014","1","A5","0","01-21-16"
"5","ARDEN HEIGHTS            ","01  ONE FAMILY DWELLINGS                    ","1","5725","16"," ","A5","29 CHATHAM STREET                        ","            ","10312","1","0","1","1400","1420","1997","1","A5","375000","12-21-15"
