"Bronx Rolling Sales File.  All Sales From July 2015 - June 2016.",,,,,,,,,,,,,,,,,,,,
"Sales File as of 6/30/2016  Co-op Sales Files as of 7/2/2016",,,,,,,,,,,,,,,,,,,,
"Neighborhood Names and Descriptive Data as of 5/26/2016",,,,,,,,,,,,,,,,,,,,
"Building Class Category is based on Building Class at Time of Sale.",,,,,,,,,,,,,,,,,,,,
"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASE-MENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4766","33"," ","A1","1511 ADEE AVENUE                         ","            ","10469","1","0","1","2502","1530","1935","1","A1","400000","10-15-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4769","40"," ","A5","3114 TIEMANN AVENUE                      ","            ","10469","1","0","1","3420","1620","1960","1","A5","0","04-20-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4773","16"," ","A5","3039 GUNTHER AVENUE                      ","            ","10469","1","0","1","2890","1890","1955","1","A5","439000","05-27-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4775","37"," ","A5","3010 WICKHAM AVE                         ","            ","10469","1","0","1","1120","1384","1955","1","A5","503335","02-22-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4780","39"," ","A5","3008 ELY AVENUE                          ","            ","10469","1","0","1","2651","1260","1960","1","A5","190000","06-07-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4780","39"," ","A5","3008 ELY AVENUE                          ","            ","10469","1","0","1","2651","1260","1960","1","A5","0","01-29-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4781","37"," ","A5","3011 EDSON AVENUE                        ","            ","10469","1","0","1","1692","1674","1955","1","A5","335000","02-05-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4781","47"," ","A5","3008 GRACE AVENUE                        ","            ","10469","1","0","1","1895","1920","1955","1","A5","0","11-14-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4791","32"," ","A2","1831 ARNOW AVENUE                        ","            ","10469","1","0","1","3788","1740","1910","1","A2","58000","04-27-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4791","32"," ","A2","1831 ARNOW AVE                           ","            ","10469","1","0","1","3788","1740","1910","1","A2","0","11-10-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4792","12"," ","A1","2837 GUNTHER AVENUE                      ","            ","10469","1","0","1","4750","1063","1910","1","A1","0","04-25-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4792","12"," ","A1","2837 GUNTHER AVE                         ","            ","10469","1","0","1","4750","1063","1910","1","A1","645000","11-24-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4792","22"," ","A1","2823 GUNTHER AVENUE                      ","            ","10469","1","0","1","4750","3322","1910","1","A1","460000","10-23-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4792","38"," ","A1","2814 TIEMANN AVENUE                      ","            ","10469","1","0","1","3555","1232","1925","1","A1","300000","09-30-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4792","40"," ","A1","2816 TIEMANN AVENUE                      ","            ","10469","1","0","1","3555","1255","1925","1","A1","300000","10-08-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4796","27"," ","A5","2903 GRACE AVENUE                        ","            ","10469","1","0","1","1320","1610","2005","1","A5","369000","12-18-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4803","44"," ","A5","2724 GUNTHER AVENUE                      ","            ","10469","1","0","1","1520","1088","1955","1","A5","250000","05-05-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4803","46"," ","A5","2730 GUNTHER AVENUE                      ","            ","10469","1","0","1","2470","1088","1955","1","A5","425000","05-26-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4803","46"," ","A5","2730 GUNTHER AVENUE                      ","            ","10469","1","0","1","2470","1088","1955","1","A5","152000","11-23-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4804","3"," ","A1","1806 BARTOW AVENUE                       ","            ","10469","1","0","1","5250","1953","1925","1","A1","0","07-16-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4897","64"," ","A2","1236 EAST 223 STREET                     ","            ","10466","1","0","1","2500","828","1910","1","A2","176500","09-18-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4897","80"," ","A1","1260 EAST 223RD STREET                   ","            ","10466","1","0","1","4297","1920","1920","1","A1","270000","06-15-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4898","18"," ","A5","1255 EAST 223 STREET                     ","            ","10466","1","0","1","1600","960","1955","1","A5","170000","02-17-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4898","28"," ","A5","1235 E 223                               ","            ","10466","1","0","1","1600","960","1955","1","A5","315000","05-03-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4898","28"," ","A5","1235 EAST 223 STREET                     ","            ","10466","1","0","1","1600","960","1955","1","A5","159750","07-07-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4902","31"," ","A2","1141 E 223RD STREET                      ","            ","10466","1","0","1","8275","937","1910","1","A2","220000","12-21-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4902","31"," ","A2","1141 EAST 223 STREET                     ","            ","10466","1","0","1","8275","937","1910","1","A2","425880","08-06-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4902","120"," ","A5","1153A E. 223RD STREET                    ","            ","10466","1","0","1","1850","1534","1945","1","A5","392000","01-27-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4903","72"," ","A5","1152 EAST 225TH STREET                   ","            ","10466","1","0","1","1152","1384","1970","1","A5","280000","04-14-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4918","27"," ","A2","3538 BAYCHESTER AVENUE                   ","            ","10466","1","0","1","2900","968","1920","1","A2","190000","06-09-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4918","27"," ","A2","3538 BAYCHESTER AVE                      ","            ","10466","1","0","1","2900","968","1920","1","A2","0","03-04-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4934","19"," ","A5","1159 GRENADA PLACE                       ","            ","10466","1","0","1","1980","1582","1940","1","A5","389000","11-30-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4943","53"," ","A1","3697 SECOR AVENUE                        ","            ","10466","1","0","1","2856","1248","1925","1","A1","420000","03-10-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4943","55"," ","A1","3693 SECOR AVENUE                        ","            ","10466","1","0","1","2856","1248","1925","1","A1","369500","10-20-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4945","104"," ","A1","3819 HARPER AVE                          ","            ","10466","1","0","1","3700","1200","1930","1","A1","360000","12-04-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4946","10"," ","A1","3710 HARPER AVENUE                       ","            ","10466","1","0","1","2375","976","1930","1","A1","360000","08-12-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4946","16"," ","A1","2180 LIGHT STREET                        ","            ","10466","1","0","1","2750","1084","1930","1","A1","100","11-18-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4946","20"," ","A1","3715 SECOR AVENUE                        ","            ","10466","1","0","1","2850","1120","1930","1","A1","330000","08-19-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4950","49"," ","A5","3731 ROMBOUTS AVENUE                     ","            ","10466","1","0","1","1800","1372","1925","1","A5","0","10-20-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4951","14"," ","A1","3811 MERRITT AVENUE                      ","            ","10466","1","0","1","2500","896","1930","1","A1","372587","08-03-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4956","46"," ","A5","3933 WILDER AVENUE                       ","            ","10466","1","0","1","1710","1116","1959","1","A5","300600","01-25-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4957","35"," ","A2","2058 STRANG AVENUE                       ","            ","10466","1","0","1","5000","984","1920","1","A2","383000","03-22-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4957","48"," ","A0","3935 MURDOCK AVENUE                      ","            ","10466","1","0","1","5000","2114","1949","1","A0","335000","12-07-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4958","41"," ","A5","2090 STRANG AVENUE                       ","            ","10466","1","0","1","2100","1296","1955","1","A5","396550","07-08-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4960","70"," ","A5","3931 SETON AVE                           ","            ","10466","1","0","1","2500","1782","1957","1","A5","379000","06-10-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4960","70"," ","A5","3931 SETON AVENUE                        ","            ","10466","1","0","1","2500","1782","1957","1","A5","275000","10-27-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4960","70"," ","A5","3931 SETON AVENUE                        ","            ","10466","1","0","1","2500","1782","1957","1","A5","0","09-04-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4962","4"," ","A2","3918 AMUNDSON AVENUE                     ","            ","10466","1","0","1","3750","1118","1925","1","A2","300000","09-18-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4962","28"," ","A1","3964 AMUNDSON AVENUE                     ","            ","10466","1","0","1","2500","1386","1925","1","A1","240000","10-16-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4962","67"," ","A2","3927 DURYEA AVENUE                       ","            ","10466","1","0","1","3333","1512","1939","1","A2","325600","01-08-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4963","78"," ","S1","4001 PRATT AVENUE                        ","            ","10466","1","1","2","3748","2204","1925","1","S1","424000","09-30-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4964","29"," ","A2","3934 PRATT AVE                           ","            ","10466","1","0","1","5344","1300","1925","1","A2","450000","10-05-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4964","145"," ","A1","3941 HARPER AVENUE                       ","            ","10466","1","0","1","3900","2284","1959","1","A1","110000","01-04-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4969","39"," ","A1","4042 SECOR AVENUE                        ","            ","10466","1","0","1","2250","1376","1920","1","A1","470000","04-13-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4970","5"," ","A1","4035 ROMBOUTS AVENUE                     ","            ","10466","1","0","1","3220","1312","1925","1","A1","375000","12-21-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4971","45"," ","A1","4026 ROMBOUTS AVENUE                     ","            ","10466","1","0","1","4203","1060","1930","1","A1","429000","02-18-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4971","45"," ","A1","4026 ROMBOUTS AVE                        ","            ","10466","1","0","1","4203","1060","1930","1","A1","210100","08-13-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4971","45"," ","A1","4026 ROMBOUTS AVENUE                     ","            ","10466","1","0","1","4203","1060","1930","1","A1","500","08-13-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4979","6"," ","A5","4022 ELY AVENUE                          ","            ","10466","1","0","1","1710","1152","1940","1","A5","0","03-07-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4979","12"," ","A5","4034 ELY AVENUE                          ","            ","10466","1","0","1","1710","1152","1940","1","A5","100","04-14-16"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4980","80"," ","A4","4041 EDSON AVENUE                        ","            ","10466","1","0","1","2500","1158","1920","1","A4","399000","08-13-15"
"2","BAYCHESTER               ","01  ONE FAMILY DWELLINGS                    ","1","4981","68"," ","A5","4053 BAYCHESTER AVENUE                   ","            ","10466","1","0","1","1500","2160","1965","1","A5","375000","03-28-16"
